...Nombre...,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
LAN,0.4439960059720629,0.4099731697017417,0.4290974326315316,0.41729367281867874,0.3939621727174573,0.4363279995199511,0.4122453705265763,0.41776347509953443,0.36693333164630987,0.376237251507443,0.3683917015318172,0.3983543606743595,0.4336043297455969,0.4125927977536407,0.39482224677778527,0.38157695216726273,0.4212466948399577,0.4230168670421815,0.4846794796095103,0.3886381081719414,0.5288061680387791,0.36617287253133785,0.45608891456913425,0.41071078232899216,0.3517179493668039,0.3845702665841162,0.3962477028364488,0.42810239810378575,0.375269205355737,0.3968026674114153,0.4323459143104573,0.4055008547585307,0.4080928706390445,0.4126236335993791,0.39592278212654924,0.4148796969543604,0.4290418705153295,0.3765450309339865,0.36182700418381814,0.42383525091661606,0.4250392795285332,0.4340541075578526,0.3927845910092899
PUH,0.8519835636604031,0.8069024920327141,0.8508620584594125,0.8104605072806852,0.7394641410474927,0.8758619456927575,0.8257513258930762,0.8513991816024171,0.7357934798238046,0.7460563836741289,0.7421120518836494,0.8028188543792831,0.8775567760537587,0.8198766316672683,0.7991106828097273,0.743331840635061,0.8263796630929585,0.8259682718054612,0.9228989526562578,0.7444848262069593,0.9402317815920128,0.7206696152050999,0.8865184929826377,0.8164679905724014,0.723763256008202,0.7770181575773856,0.7931876794452747,0.829147703261228,0.7625165029739986,0.7937288900879457,0.8466937549756609,0.8089710009933786,0.8136931854049618,0.8207572781925804,0.7947183162188133,0.824274796326691,0.8456073484593426,0.7645056933916995,0.7415582323296088,0.8293549983545979,0.8328019239806691,0.8434027810566762,0.7880840892538585
QUE,0.644270068900848,0.6473130851412742,0.7920037861114131,0.6487986235685294,0.7480399337642845,0.6826748432846879,0.6185502613415357,0.5280236277587519,0.5651080077039695,0.5740848033581981,0.4581526960495639,0.3893057735603755,0.45346356809149324,0.5077391060495995,0.628368240529342,0.5060949192985793,0.4342743780350801,0.6117288543503822,0.5014550217363074,0.5396899480714407,0.6553434396970356,0.6588763122855649,0.658640117077082,0.657628880485794,0.6552920613403276,0.6572543678162737,0.656441571499541,0.6573626772539622,0.6279635914963397,0.6485389877338306,0.6296791818420671,0.5277754278556932,0.4816612080524752,0.7133867696858646,0.9551285303568408,0.9270518830708971,0.7566832350329783,0.5524231410555266,0.6445071703767125,0.6159597364916285,0.6026533545939937,0.5641719612860323,0.6861056955945535
SJA,0.47858120851080155,0.49854174176501204,0.4754601411112391,0.45047127556502053,0.2062669127239937,0.5305670059007209,0.4117946371014159,0.5044211000153487,0.38295743735850507,0.4532795590913961,0.3635145792563601,0.4411770950846092,0.43832966453704775,0.3658821266894736,0.3676512619431334,0.3828511319596332,0.3850415985572311,0.4253528507714561,0.39037500143893183,0.30488030102451935,0.4754547494340202,0.4949631051874302,0.4468875729058746,0.5613563826215417,0.4332675669582902,0.3880704494229386,0.47933709134338665,0.4781577356970186,0.4834917069567553,0.5764069895034517,0.49101534764590765,0.34932299173093895,0.3348527301331492,0.4348517850446189,0.3042345031848356,0.29386720482713635,0.47180050218717623,0.4268620051162541,0.416192693584283,0.43584157649361116,0.42325451488814714,0.3822075943082151,0.46443452860596285
MIS,0.3770637211505607,0.1640295197248819,0.315435813464329,0.43186632686342635,0.13245222452973363,0.14936761788373948,0.14009294944331288,0.14281536358835772,0.13946048775022077,0.1219987639864689,0.17863094849812072,0.1605325913796699,0.17451503598830267,0.15159219939602173,0.26981695333058203,0.2215030075304747,0.20454381442727126,0.17206451433032227,0.22305108475223098,0.19894626271904717,0.215887053973579,0.21584243084431273,0.2792908046780356,0.22599010044330842,0.20693884373710345,0.24927756657568048,0.2941429475573661,0.18998773912696196,0.2017707143522771,0.35450523281131346,0.1784487749111386,0.22120170201152867,0.1971206933849861,0.1367961089913457,0.1394412915851272,0.16045434566520672,0.1663290178432756,0.12925015179113541,0.1770324305195007,0.2303371828835905,0.16260562910748122,0.2295930221880582,0.23110305035256112
MOLLE,5.108257689077836,2.6988117016010604,4.931511385533586,5.761042964737462,2.2379858627437748,2.5237976814838743,2.3670877664559757,2.413087177872251,2.3564013447451093,2.061358425978268,3.018247060830315,2.7124472336564924,2.849152654999962,2.561385438070712,3.9605924919960116,3.224635818506272,3.330567898943548,2.9072969662709633,3.484297261023761,3.361505818356315,3.647746774036335,3.6469927970245943,4.708073728546686,3.818453421283487,3.496552876937265,4.211931297313222,4.970001527693427,3.210137661110737,3.2488608655554803,5.203146955503514,3.0151689553951013,3.73754599950514,3.330659991677351,2.311382531233083,2.356076995748701,2.7111251508948726,2.810386853213967,2.183881875091598,2.9912376191225976,3.0459523059735627,2.5870178018459784,3.606844350154483,3.8000421193512834
SJS,0.6215658892221592,0.5570443735558056,0.6026561354700738,0.652174532780135,0.5972496977514921,0.6111244577178092,0.6056476933730006,0.6258400563701881,0.6118782751050107,0.6031967343576093,0.6192460552108545,0.648670411734926,0.6152567369125348,0.6646949286333408,0.6720782804901715,0.6401104984220463,0.5876803263369424,0.6378653734477381,0.6721042152156707,0.6695832923413358,0.6330049618733147,0.6098041811706745,0.6735502932118522,0.6584820161661515,0.536026957239282,0.5706088950859292,0.6327263826083179,0.5987814799806642,0.6310247703114553,0.6019870654674763,0.6118918854642315,0.5425767650245991,0.6019792690990321,0.5843032318871022,0.6728821783623725,0.6218103229153331,0.6269163484150861,0.5676019326112209,0.5752907167700008,0.6673022978507112,0.6696680702694918,0.5279897173538611,0.593848920103771
SJE,0.6008584193042911,0.5325748226294655,0.5790661844316345,0.6339707483668472,0.5676173796052073,0.5948721197101732,0.5819740258692816,0.6057261405480399,0.5878642350475528,0.5814010045438347,0.59751579428302,0.6302103699291907,0.5919186480165821,0.6367746844736053,0.6492553044080944,0.6172407437344603,0.5655634462123145,0.615630058103714,0.6510905352179586,0.648262877001853,0.6124270632143566,0.5873928207860518,0.6527793972224586,0.6374642067155432,0.5216741832463578,0.5426737188262492,0.6058462719033911,0.579601069644157,0.610067392663339,0.5808289627385761,0.5944422345476804,0.5199462970151828,0.5804962063763861,0.5681726613853251,0.6508044904610644,0.5979746552298704,0.6050579197864375,0.5483846672273982,0.5546252401869027,0.6476062226429186,0.6489031951062141,0.5052511433832265,0.7998260869565216
CALACHAUM_LG,0.6573762570096532,0.4661963316747465,0.611667274786627,0.592790585412247,0.27879494948664396,0.44799673967947834,0.3915611878312969,0.5056014186496517,0.32197758384175584,0.41250040658339837,0.41434303002022727,0.3041057604548669,0.35468940487153766,0.3420251843906962,0.49457635108838055,0.3872428543335142,0.32491668413940916,0.353025006109001,0.447039161555033,0.47168673633837105,0.6422640734375942,0.545067302877435,0.6266680576340125,0.5376569566182637,0.24299063289699438,0.3719940828107199,0.37544748892707763,0.348548236075252,0.42885020789137573,0.33202142537342805,0.25807590673255604,0.1843519942223465,0.25123462227356697,0.31556454378199367,0.5920190422059235,0.559977586925181,0.3519208334018539,0.23887180042782138,0.3052461481167809,0.372375888711649,0.40247470392266493,0.45444439046110247,0.5412210774720847
CALACHAKA_TO,1.0040388124427853,0.7102308546369368,0.9337884280424498,0.9047723592861803,0.4222745331009116,0.6822900129997355,0.5955682821073635,0.770800467447253,0.488632668820953,0.6277493049815556,0.6305472582868764,0.46116256434080477,0.5388994638951471,0.519466010447895,0.7538591224160897,0.5889148741688457,0.4931578624600525,0.536367526860471,0.6808359833659491,0.7186888094278807,0.9808067233742812,0.8314478831149945,0.9568546870803115,0.8200621293037763,0.3672529028734781,0.5654720204338566,0.5708118761203111,0.5294742965679423,0.6524787243664589,0.5047969256008414,0.39044420850531997,0.2771602939120854,0.37928963366168383,0.47950488084578097,0.9178195867388053,0.8563155073673303,0.5859562335208057,0.36014767587362817,0.4578352762337812,0.5769686453348463,0.6136884017305552,0.6810738895968222,0.8167727878822763
CHUCALOMA_TO,0.4871128587736464,0.3560505952380952,0.34112042563600775,0.3191700994781474,0.6867023320287019,0.8421222596278949,0.7233130463144162,0.6002192351598173,0.3814609344422701,0.3525754781420765,0.31885700424005214,0.2964082110241357,0.27831220645792565,0.35888829527712723,0.7503801532941943,0.61234878506197,0.38879560502283106,0.4559049082747853,0.4470902723418134,0.5865261415525114,0.8553235404435747,0.7222893166146239,0.7962728799739074,0.6980969911937378,0.528752397260274,0.43625008944834764,0.42786627527723425,0.4586467058056099,0.4656683626875408,0.6531970303148582,0.5282282289628181,0.4263631196999348,0.38764761089367256,0.33226829625292736,0.6933947570123941,0.44454632257012394,0.6522235649054142,0.7613431238615664,0.9077455397912589,0.7761078930202218,0.797154794520548,0.7179751170960188,0.7605823630136985
CHACAJAHU_TO,0.35982298108284405,0.2738840792783416,0.29151949771689495,0.2874317416829746,0.3834940269623831,0.4718956663630845,0.4280335083713851,0.38574042726679714,0.2703875027179822,0.28061912568306013,0.2581462709284627,0.24269443139813002,0.23584539573820393,0.26629811562147626,0.47810539030223964,0.3737516112198304,0.2552651500326158,0.2991973458235753,0.3040266525331594,0.3712871754729289,0.5007287279843444,0.47153281507502814,0.5095345868667102,0.45852649923896494,0.3154745759947815,0.279092432127678,0.2696348901935203,0.29327585670798,0.34201187105892583,0.4236952912221355,0.34888414764079145,0.29132576320939335,0.22657766905849094,0.24734163630843958,0.454065239182431,0.3307171656881931,0.30989824961948254,0.2825990740740741,0.2667639954337899,0.3135511643835616,0.3340228930202218,0.40049268258305143,0.4172663698630137
CARABUCO_TO,0.5851340611187653,0.5306457550797034,0.6213113154838691,0.5583794031311157,0.5712485812864369,0.6479541288598804,0.581356853264065,0.611000065085313,0.5487760304687019,0.5728863935243043,0.5431215135479832,0.5409601783922611,0.5275011920119113,0.5435475925741171,0.6203461222316803,0.5385928738163981,0.5436569993038066,0.5744394491207006,0.6094588576723152,0.5621831350790824,0.553004714663063,0.5284961194805301,0.6053136216247049,0.5544235854548218,0.4927020862402336,0.5169191914219435,0.535650428978029,0.5119613623599203,0.5107731915789844,0.4604833718694173,0.47899527473315023,0.5244402096332115,0.5089258217569231,0.5035416404119539,0.591769133985064,0.5454577490281081,0.4984509695517743,0.4736090052643616,0.5668759196042813,0.5485965229816971,0.5679072969411365,0.5298322145179227,0.5882494061879313
UMAPALCA_CA,0.49357838576047847,0.4279947654041027,0.47690435274440773,0.45144709727307064,0.440180611865904,0.5194837556120182,0.49511446931463154,0.48809393990112276,0.3918122160749009,0.422589363626559,0.4156628163653218,0.37580017134991905,0.37851391252493005,0.39772218557135514,0.548552155119274,0.45191671094766805,0.38293746410702967,0.4300720690472767,0.4363856900579594,0.48143997524945625,0.5395706059591695,0.517987542323581,0.5715003690733684,0.5487492411757913,0.3638029513970168,0.3883053887007322,0.398918396551778,0.40282047789539227,0.44325086825875404,0.44440628250721814,0.3944016729635421,0.348865240330746,0.33349110634618934,0.37145910554998407,0.5242760524443113,0.4647440372803116,0.4161966569989732,0.35475245267057987,0.3767386701108313,0.4334571562779927,0.45480546156409085,0.467758053716787,0.5035417656649408
UMA,0.6455789850231377,0.5861115866969139,0.6390591287204185,0.6128343581711013,0.6261612441621339,0.6541124981278527,0.645507542897281,0.6214630204924028,0.5548574627700311,0.5815095853941108,0.5840504835737362,0.5401579579348142,0.5302124695037197,0.5680423876556873,0.7156668580490404,0.5849055457433797,0.521368624131878,0.5966286030295495,0.5827168325274481,0.6602725522264178,0.6685934374852747,0.6533436315234614,0.7157172238672047,0.7230790291992187,0.4877254666744634,0.5104889089993743,0.542563933670543,0.5403744851919412,0.5988768237329188,0.5839718769837307,0.5382720540124797,0.484530163250667,0.4566240516513125,0.5347790638670025,0.6666973543767131,0.6297849993310309,0.5734093644491906,0.5061526078832423,0.5140589696392166,0.5812120711975074,0.6064648350234498,0.5924707415414988,0.6351823339059783
PALILLA01_CA,0.5893914119529089,0.5445191942214044,0.5935074864877457,0.5521275782002298,0.524000582813034,0.6319803964846413,0.5960543662442146,0.5696489407635201,0.4194710224272358,0.4527471349423194,0.4277286941260522,0.35490070356909886,0.3797854832572298,0.45484273625205995,0.6325285648277577,0.5349580871618055,0.4847234278414562,0.5570731036950299,0.5336825722983257,0.5497997320846146,0.5931045118504024,0.5783424020792287,0.6339947100301307,0.6132313111545988,0.4343949798869319,0.4405018238169585,0.4421600476035163,0.49484652214767183,0.5127064198738857,0.5133455130230599,0.4675916344391638,0.3891285776411021,0.4143849905258907,0.4221478255919854,0.6425980873171188,0.6021271491473302,0.511832944661883,0.43875935412871886,0.45054121004566217,0.5266953778771784,0.5436736149939428,0.5571871832521714,0.5998300962165689
JALANCHA_TO,0.8005258887801695,0.6155747788186312,0.6686400407697326,0.5585476924331375,0.4816394993476843,0.9743354215456673,0.753591273646445,0.7690874624918459,0.3184732566862361,0.3784382058287796,0.25283961024135687,0.14879587736464447,0.21422765166340507,0.3711296220400728,0.6967546428571428,0.6200430854533593,0.5480905968688846,0.6638558759432734,0.6818918003913894,0.5027306718851924,0.7731264791258968,0.6578016718709341,0.7563440264187866,0.5905480088062621,0.4813331751467711,0.46612492030965386,0.3905835975212002,0.5629262915851272,0.5211075636007827,0.61858760408535,0.47869565231572075,0.33039378016960214,0.4947003979125897,0.3327169447697112,0.8477184279191128,0.7284660975212002,0.5756066340508806,0.48305240209471767,0.5487214954337899,0.6225016356816699,0.6453977315720809,0.7923142125292739,0.8591824200913242
CALACHAMI_TO,1.1168856816699282,0.7017571152094717,0.9176544058490975,0.8297524190041313,0.42549328114807566,0.8583409879434473,0.5981282289628179,0.7899409436834095,0.3025608230050011,0.43286475409836067,0.29996631604696666,0.14237133072407043,0.2488320395738204,0.3776464648928788,0.6454700070667535,0.5177823331158948,0.4962282914764079,0.578757554319542,0.7074648320287019,0.5633242063492063,0.9378258887801696,0.701848032678463,0.8183881278538813,0.5582863421395956,0.3613343172428789,0.4389895887544453,0.3649111953685583,0.48410689280278324,0.5354494998912808,0.495180959428398,0.3746630653402913,0.2569334338986736,0.4242960752337465,0.33640849434035913,0.9585152913676885,0.9526814769515113,0.5444288540987171,0.3948267493928355,0.44417632365731685,0.4963367715807784,0.5147606680800174,0.7290825933515482,0.9296232305936074
PALILLA02_CA,0.5980380463144161,0.558854635980075,0.5994823218556828,0.5628605616904295,0.5632096465070047,0.6405273177577041,0.6175606482775758,0.5704063930823471,0.4407463221818408,0.46932862780813606,0.44708439800577765,0.3731459098251173,0.39473786226819496,0.4762216851449141,0.6510869202932316,0.548990052961824,0.5004715609759885,0.5773961098100442,0.5429355663498275,0.5763205906563539,0.5946188585251452,0.5828753186839398,0.6373420064144378,0.6364468747087876,0.4584402121579225,0.44621835580771474,0.45700648627030716,0.5086844970179853,0.5279204314602552,0.5303994259816859,0.4958214755536918,0.4140430609915199,0.4277417346162209,0.44256288799672877,0.6483291693846489,0.6182165940577145,0.5328580875500885,0.46595213429178595,0.4680168775044264,0.5463464860373373,0.5629922036622869,0.5640205262660619,0.6049034572733202
CHORO_TO,0.42097268971515545,0.3075593720183884,0.2946356218743205,0.2757011524244401,0.5933816862361383,0.7278010994015092,0.6251223853011524,0.5185677647314633,0.32954917373342024,0.3046272389192471,0.27539081322026526,0.25601336160034793,0.24033274081322029,0.30993650793650795,0.6484607088497499,0.5291196944988041,0.3358236355729506,0.3938827413479053,0.38625972494020444,0.5068101326375299,0.7392096814524897,0.6241195409402378,0.688127783213742,0.6032433409436835,0.4568390084801044,0.376877255182583,0.369678451837356,0.39633804087845176,0.4023747662535333,0.564443566224304,0.4564672211350294,0.368326054577082,0.33488300173950863,0.28702725192991585,0.5992784518373558,0.38140078277886497,0.33943267014568385,0.4065950971463266,0.4137333170254403,0.40843942161339414,0.4487418134377038,0.541208165278862,0.604485502283105
KEWANI_TO,0.4196109833659491,0.35660323965651836,0.3651179142204827,0.30669141389432486,0.2840596135029354,0.4615091887848035,0.3716516389432486,0.35628244455316377,0.18506903131115462,0.2001833447176685,0.13423621983039788,0.08429249021526419,0.10840463144161774,0.22961901509237576,0.3194982305936073,0.2868792808219179,0.3110969993476843,0.3993337236533958,0.36443452380952385,0.2650220808871494,0.2858525277234182,0.2638203877179287,0.29791333985649054,0.2679538649706458,0.24407149380300064,0.2172995950429352,0.19125472928897586,0.3011380707762557,0.2737224070450098,0.3002785421545668,0.25874560502283106,0.17978535551206784,0.2833350782778865,0.21315246064272705,0.4004738666014351,0.4158803979125897,0.30722801696020874,0.1961025159380692,0.20836673189823873,0.28015988258317026,0.29986327462491846,0.332811995836586,0.3902520547945206
PLD,0.7010576878125678,0.6605403710209038,0.7077173873849387,0.6630375140429079,0.6707185235014859,0.7451848337164253,0.7195514627274046,0.6648092610712474,0.5198786538740306,0.5481022977383121,0.5269677520475465,0.43997974151989566,0.46361105946944986,0.5668520312003065,0.7583376046423136,0.6387015188990361,0.5918173393672539,0.687668600648365,0.6396786330361672,0.6728469259621658,0.6846298031274914,0.6731606270961632,0.7355519587591506,0.73830345274335,0.5357268754076973,0.5210410875112036,0.5343931420779879,0.5984299566934841,0.6183371131405379,0.6224751559473214,0.581872650757411,0.48916114417989415,0.5067819938211205,0.5273268844688757,0.7561270452815829,0.7306266851489454,0.6282029961223454,0.550217004401943,0.5483805514785823,0.6369332825976661,0.6567348313945061,0.6560538854013068,0.7050513666920345
SEH,0.6923411730364255,0.5173236874560547,0.6144740750964842,0.7679777073520997,0.3993312533030884,0.48323665777744235,1.0988175002086875,0.7862854749137353,1.0297288458767673,0.8490065413679218,0.6556135132251666,0.6401701114667475,0.6040722290176392,0.7790812983609463,0.7280809191017485,0.8088470208859929,0.6292736147879104,0.7365420483932263,0.6867447775909624,0.47016239452672187,0.6398980187734689,0.6035746137892546,0.8095303335425991,0.5544797146402428,0.8169784096518603,0.49478883075551827,0.6282556093822492,0.675742161140027,0.7274458491670488,0.8017160417961462,0.5816740936844914,0.6562498736859866,0.8745887006480842,0.7044624777154431,0.6416805713625006,0.5140117913469984,0.5964832957056043,0.3385461700929568,0.4468798521658942,0.6198008764352442,0.5119636113113057,0.3147624743561089,0.3692377251764994
JUN,0.5165470118922174,0.4223573455233291,0.4509896266746952,0.5196752175222039,0.3625862945958151,0.3685818873976661,0.747531979527322,0.5858392498369209,0.6437523297706861,0.6425329164915231,0.5586218350143007,0.4660438398815796,0.5072571912790406,0.5788371129326048,0.5885932956997341,0.58215311982538,0.48961006874404134,0.5793964478372264,0.5052992202318229,0.3785513417632596,0.4446873929951327,0.42225166111211193,0.49362240102363397,0.4584636873400572,0.44626350067740483,0.39023764762104923,0.48573619725023837,0.48075688443976106,0.4885301181695017,0.4596502289377289,0.4560634773445732,0.49295690626724875,0.5310307860404436,0.4984332072299285,0.507301773295198,0.3894777766069547,0.4991249021526419,0.28928534398206535,0.3769374993727733,0.46843635330422995,0.4780178124843193,0.2996748841550071,0.36036234281700036
JUNTAS_TO,1.2949721828114806,0.7876618256136699,1.1853086132854966,1.6824808423026747,0.4400176546531855,0.8725341963743604,2.4110543324635794,1.478522648945423,2.495666335072842,1.5527093199757134,0.9086001522070015,1.2477832015111983,0.8748563994890193,1.4652458365860008,1.152505881713416,1.6160707545118507,1.0849079161230704,1.2403675825635356,1.3197416014350947,0.7492956009458578,1.3440598975320723,1.2524603418553217,2.023213579038922,0.8370399475429442,2.275395580560992,0.8170104302194465,1.097304426233964,1.3775157072189608,1.6057260899108503,2.128126485384682,0.9968366601435094,1.2123108461078496,2.1863514255816483,1.4399148478835977,1.0711583890519678,0.926162241791694,0.8613902397260275,0.46026767418032793,0.6339470836051316,1.437516532126549,0.4924265465318548,0.2997275552411311,0.3212242770167428
FICTICIA,0.43832869373776906,0.412354844305664,0.43660889731463365,0.4619877255925201,0.4019871983039791,0.466259332444271,0.4124971610676234,0.452422298325723,0.4394481042074364,0.4127432168336369,0.4219051397042835,0.45678121330724075,0.44570641443792125,0.4503256326437679,0.44768188736681885,0.4250357686453577,0.4408813546423135,0.4677864691755573,0.4172811521526419,0.47754619618395305,0.43061701592737556,0.4620192246183537,0.5035966215481626,0.5304767938682321,0.4123977046640574,0.4003156347580016,0.4392278280604479,0.42885108583387693,0.45181438763861714,0.4433665010516957,0.4599468063709502,0.4184997553816047,0.43946198358338767,0.4862390046296296,0.4418163785605566,0.43080090780604485,0.4191383738312677,0.39368996660595024,0.37539566074146546,0.6151066930310938,0.6211898034898891,0.3959993874143464,0.4843028253424657
CON,0.8232949228093065,0.7536362352545755,0.7954409953250706,0.7758660768645357,0.7374399543378994,0.8047791547402203,0.7616006332898456,0.7687686834094368,0.6777571183953033,0.6965534874013357,0.6797809686888454,0.7350000217438573,0.7993232795172863,0.7635138617833291,0.7278215617525549,0.7090065584909763,0.7815902750597956,0.7856330666146241,0.8958859480321809,0.7245553190911068,0.9833854669493368,0.678661023289097,0.8466457844096543,0.7606335154381386,0.6466547021091542,0.7101691820626247,0.7327455588171341,0.7943313030006522,0.6921871303544249,0.7338184903287363,0.8025354343335508,0.7506349858664928,0.7556462165688193,0.7644056916254663,0.7321173787779952,0.7687674141117634,0.7961476163296369,0.6946537264723741,0.6661988747553815,0.7860814851054578,0.788409273755164,0.805837941278515,0.726050209284627
